id,tiploc,name
10492,YATEMDL,Yate Middle
10493,YATES,Yate South
10494,YATLHL,Yateley (Handford Lane)
10495,YATLMP,Yateley (Manor Park)
10496,YATLSSC,Yateley (St Swithun's Church)
10497,YATLVL,Yateley (Vigo Lane)
10498,YATTGF,Yatton Ground Frame
10499,YATTON,Yatton
10500,YATTONL,Yatton Loop
10501,YEOFORD,Yeoford
10502,YMTHIOW,Yarmouth (I.O.W.)
10503,YNYSWEN,Ynyswen
10504,YOKER,Yoker
10505,YOKERCS,Yoker C.S.
10506,YOKERRD,Rothesay Dock
10507,YORK,York
10508,YORK241,York Sig Y241
10509,YORK246,York Sig Y246
10510,YORK252,York Yard North RS Sig 252
10511,YORKAFL,York Arival FLHH
10512,YORKBOT,Bootham
10513,YORKCON,York Concrete Yd ISU (CE)
10514,YORKCRW,York Thrall Europa
10515,YORKCSH,Castle Howard
10516,YORKECP,Eden Camp
10517,YORKEGT,York Engineers Traingle
10518,YORKEY,York Engineers Yard
10519,YORKFAS,York GR Shed
10520,YORKFHH,York Holgate Siding (FLHH)
10521,YORKFLM,Flamingo Land
10522,YORKGBF,York Holgate Siding (GBRf)
10523,YORKHAX,Haxby
10524,YORKHLG,York Loop (Holgate)
10525,YORKHLJ,York Holgate Jcn
10526,YORKLIP,York Fuelling Point
10527,YORKNRA,York Warehouse NRM Annexe
10528,YORKNRM,York N.R.M.
10529,YORKPCK,Pickering Eastgate
10530,YORKPSG,York Parcels Sidings
10531,YORKPSP,York Parcel Spur
10532,YORKSCA,York Scarborough Bridge Jn
10533,YORKSTB,Strensall SB
10534,YORKTPE,York Siemens Trans Systems
10535,YORKUPA,York Up Arrivals FHH
10536,YORKURS,York R.S. (Up Recp.)
10537,YORKWHT,Whitby Bus Station
10538,YORKWRD,York EWS Stabling Point
10539,YORKYN,York Yard Nth R.S.
10540,YORKYNF,York Yard North (FLHH)
10541,YORKYS,York Yard Sth S.S.
10542,YORKYSF,York Yard South (FHH)
10543,YORKYSJ,York Yard South Jn
10544,YORTON,Yorton
10545,YOVI23,Yeovil Junction Signal YJ23
10546,YOVI25,Yeovil Jn. Sig.YJ25
10547,YOVI721,Yeovil Jn Signal 4721
10548,YOVI723,Yeovil Jn Signal 4723
10549,YOVI753,Yeovil Jn Signal 4753
10550,YOVIJDP,Yeovil Jn Dn Main Platform
10551,YOVIJDS,YEOVIL DN SDGS 1&2
10552,YOVIJMS,Yeovil Jn Down Main Sdg
10553,YOVIJS,Yeovil Junction Sidings
10554,YOVILBS,Yeovil Bus Station
10555,YOVILCD,Yeovil Jn Coal Depot
10556,YOVILJN,Yeovil Junction
10557,YOVILJS,Yeovil Junction Station
10558,YOVILPE,Yeovil Pen Mill (X)
10559,YOVILPM,Yeovil Pen Mill
10560,YOVILPS,Yeovil Pen Mill Station
10561,YOVIYJ5,Yeovil Jn. Sig.YJ5
10562,YRDLYWD,Yardley Wood
10563,YSTRADM,Ystrad Mynach
10564,YSTRBWD,Blackwood
10565,YSTRDMN,Ystrad Mynach North
10566,YSTRDMS,Ystrad Mynach South
10567,YTMNSTR,Yetminster
10568,YTRHOND,Ystrad Rhondda
10569,YTRHPEN,Penrhys
10570,YWAYNJN,York Way North Jn
10571,YWAYSJN,York Way South Junction
10572,10584,South Yorkshire Junction
10573,STAPLFD,Toton North Jn
10574,10601,Copley Hill East Jn
10575,10605,Conisbrough Up Loop
10576,FRCKLCL,Frickley RJB
10577,10607,Weston
10578,10608,Berrylands Junction
10579,ALBNHRC,Albany Park Hurst Road
10580,ALDW077,Aldwarke Jn S1077
10581,ALDWLOS,Aldwarke Limit Of Shunt
10582,ALFREMD,E Mids Designer Outlet
10583,ANGRGBR,Angerstein Wharf (GBRf)
10584,APERLYB,Apperley Bridge
10585,ASHF661,Ashford Signal 661
10586,ASKAM6,Askam Signal AM6
10587,AVON4,Avonmouth Sig SA4
10588,AVONGBR,Avonmouth West Wharf GBRf
10589,BARAGBR,Barassie Yard GBRf
10590,BCSTDRL,Bicester Depot-GL-RR
10591,BCSTDWJ,Bicester Depot West Jn
10592,BCSTGJN,Bicester Gavray Juncton
10593,BCSTSJ,Bicester South Junction
10594,BEGHT28,Westhorpe (Beighton) S1028
10595,BEGHT29,Westhorpe (Beighton) S1029
10596,BEGHT30,Westhorpe (Beighton) S1030
10597,BEGHT33,Westhorpe (Beighton) S1033
10598,BEGHT34,Westhorpe (Beighton) S1034
10599,BERMPRK,Bermuda Park
10600,BKDLSDG,Birkdale Sidings
10601,BLTCWER,Bletchley Water Eaton Rd
10602,BLTNLOS,Bolton-Upon-Dearne LOS
10603,BNBR09,Banbury Signal 09
10604,BNDO063,Brandon Signal EN8063
10605,BRHL003,Barrow Hill Signal 1003
10606,BRHLGBR,Barrow Hill Up SDGs No 4 GBRF
10607,BRHLLOS,Barrow Hill Limit Of Shunt
10608,BRHLRS4,Barrow Hill Reception 4
10609,BRHLSGL,Barrow Hill Staveley GDSLP
10610,BRSS533,Bristol TM Sig 533
10611,BRWHGLJ,Green Lane Jn (PTA Boundary)
10612,BSCTUDS,Up Dudley Siding
10613,BTNUN56,Barton GPL DY56
10614,BTNUN57,Barton GPL DY57
10615,BTSDN1R,Brightside No1 Reception
10616,BTSDN2R,Brightside No2 Reception
10617,BURT141,Burton GPL DY141
10618,BURT146,Burton GPL DY146
10619,BURT151,Burton GPL DY151
10620,BURT163,Burton GPL DY163
10621,BURT165,Burton GPL DY165
10622,BURT172,Burton GPL DY172
10623,BURT97,Burton GPL DY97
10624,BWLDJN,Bowland Jn
10625,CAMBDNJ,Mill Road Jn
10626,CANKL55,Canklow S1055
10627,CANKL59,Canklow S1059
10628,CHDWHTT,Chadwell Heath Turnback
10629,CHFNNJN,Church Fenton North Jn
10630,CHNL168,Chinley Signal CY168
10631,CLCH013,Colchester Signal CO4013
10632,CLFHJN,Cliffe House DGL
10633,CMDN052,Camden Signal NL1052
10634,CNBKCRR,Colnbrook Colas Rail
10635,CNBKGBR,Colnbrook LaFarge GBRf
10636,CNBKSTB,Colnbrook Stop Board
10637,CONB125,Conisbrough S1125
10638,CONBNLS,Conisbrough North LOS
10639,CONBSLS,Conisbrough South LOS
10640,COTOGBR,Coton Hill TC GBRf
10641,COVAREN,Coventry Arena
10642,CRAWGBR,Crawley New Yard (GBRF)
10643,CRKLDNJ,Cricklewood Dep North Con
10644,CRKLDPS,Cricklewood South Sidings
10645,CRKLREC,Cricklewood North Rec Line
10646,CSTL30,Castleton Sig CE30
10647,CWLRDS,Cowlairs Down Sidings
10648,DERB622,Levington Signal CO622
10649,DIRFDR2,Daventry DRS (Tesco)
10650,DLTNDS,Darlington down sidings
10651,DNNG605,Dinnngton Sig WP605
10652,DNNG606,Dinnington Sig WP606
10653,DNSDCPG,Deanside c.p.a gbrf
10654,DONCLMD,Doncaster Up Decoy LMD
10655,DRAXD16,Drax PS Signal D16
10656,DRAXD17,Drax PS Signal D17
10657,DRCHGBR,Dorchester South SDG GBR
10658,DRKL128,Drakelow GPL DY128
10659,DULOE,Duloe (Causland)
10660,EBWVTN,Ebbw Vale Town
10661,EDALE16,Edale Signal EE16
10662,ELDRDBS,Eldrdbs
10663,ERLES31,Earles Sidings Sig ES31
10664,ESKBANK,Eskbank
10665,EUST610,Euston Sig WM610
10666,EWERSTJ,Ewer Street Junction
10667,EXETOY,Exeter Old Yd-WaggonersWay
10668,FARN383,Farnham 1383
10669,FILT645,Filton West Sig 645
10670,FOXTBRR,Barrington run road
10671,FOXTBUP,Barrington unloading pad
10672,FOXTDCR,Foxton DCR
10673,FOXTGBF,Foxton Exchange Sdgs GBRf
10674,FOXTRC,Foxton exchange sidings
10675,FRMPGBR,Ferme Park London Conc GBRf
10676,FRTW33,Fort William Sig 33
10677,FUSHBJN,Fushiebridge Jn
10678,GIRV26,Girvan Signal GV26
10679,GLBKJN,Galabank Jn
10680,GLOS446,Gloucester Ground Sig 446
10681,GLOS454,Gloucester Ground Sig 454
10682,GLOSTLS,Gloucester Loco Spur
10683,GOBOCHR,Gobowen Cambrian Railways
10684,GOREBRG,Gorebridge
10685,GRNBGBF,Greenburn GBRf
10686,GRNGCLR,Grangemouth Colas Rail
10687,GRNGMDR,Grangemouth TDG SDG (DRS)
10688,GRSTNGF,Garston Ground Frame
10689,GRVSFRY,Gravesend Town Pier
10690,GRVSWSP,Gravesend West Street Pier
10691,GSCGGBR,Gascoigne Wood Sdgs GBRf
10692,HAGT138,Harrogate Shunt Sig LH4138
10693,HALL055,Hall Road Signal 1055
10694,HAML218,Hamilton West Sig M218
10695,HBDN7,Hebden Bridge Sig HB7
10696,HEREF41,Hereford Sig 41
10697,HERT927,Hertford North GPL WL1927
10698,HEYMST,Heysham Port
10699,HGHNMPS,Merchant Park Sidings
10700,HITC666,Hitchin Signal K666
10701,HITC941,Hitchin East Jn Sig K941
10702,HITC945,Hitchin East Jn Sig K945
10703,HLNS643,Helensburgh Signal YC643
10704,HOOTSJN,Hoot South Junction
10705,HORSGBR,Horsham Up TC GBRF
10706,HRLWAIG,Harlow Mill AI GBRF
10707,HSFTTBS,Horsforth Turnback Sidings
10708,HTRWAPT,Heathrow Terminals 2 & 3
10709,HULLBIG,Hull Biomass GBRF
10710,ILKES,Ilkeston
10711,IMNG253,Immingham Signal 253
10712,IMNGHRR,Immingham Hit Headshunt RR
10713,IMNGLCR,Lindsey Oil Refinery COLAS
10714,IMNGLOF,Lindsey oil refinery (fl)
10715,IMNGRID,Immingham Dock (Ridleys)
10716,INELENC,Ince & Elton Encirc Works
10717,IPSW333,Ipswich Signal CO333
10718,JAMCOK,James Cook
10719,KGSGJN,Kings Gate Jn
10720,KLNH104,Kilnhurst S1104
10721,KLNH105,Kilnhurst S1105
10722,KLNH109,Kilnhurst S1109
10723,KLNHLOS,Kilnhurst Limit Of Shunt
10724,KNTN417,Knottingley Sig FE6417
10725,KNTN431,Knottingley Sig FE6431
10726,KRKSLFR,Kirkstall Forge
10727,KSTP9,Kirkby Stephen KS9
10728,KSTPURS,Kirkby Stephen URS
10729,LACKFHH,Lackenby SSI FHH
10730,LBRDFJN,Little Bridgeford Jn
10731,LEED606,Leeds Sig L3606
10732,LLNLDJE,Lanelli Dock Jn East
10733,LNGY972,Langley Jn Sig WL1972
10734,LNGY974,Langley Jn Sig WL1974
10735,LUTOGBR,Luton Crescent Road (GBRF)
10736,LWERHCF,Llanwern Tata Distbn HCF
10737,LYDN415,Lydney Signal 415
10738,LYDN416,Lydney Signal 416
10739,LYDN419,Lydney Signal 419
10740,LYDNDGL,Lydney Down Goods Loop
10741,LYDNUGL,Lydney Up Goods Loop
10742,MBRK955,Millbrook Sig E955
10743,MDLSDSG,Middlesbrough Dawson GBRf
10744,MEADLOS,Meadowhall Limit Of Shunt
10745,MEADW69,Meadowhall S1069
10746,MLNR8,Milner Royd Sig MR8
10747,MNTLGBR,Mantle Lane TC GBR
10748,MOSELDB,Mossend Yard LHS (DBS)
10749,MRLDJN,Moorland Road Junction
10750,MRSLSTC,Marseille St Charles
10751,NCRASJN,Newcraighall South Jn
10752,NEASCGB,Neasden Charrington GBRf
10753,NEASESG,Neasden engineers sdg GBRF
10754,NEATAGB,Neath Abbey Wharf GBRf
10755,NEWB831,Newbury Signal T6831
10756,NEWB844,Newbury Signal T6844
10757,NEWB865,Newbury Signal T2865
10758,NEWB867,Newbury Signal T2867
10759,NPLEIEP,North Pole IEP Depot
10760,NTHR419,Netherfield Gpl 419
10761,NTHWTGB,Northwich TC GBRf
10762,NWRK094,Newark Signal NN4094
10763,NWRKD83,Newark Signal D83
10764,NWRKNC5,Newark Castle Sig NC5
10765,NWTGRNG,Newtongrange
10766,OLDOENG,Old Oak Common Engine Siding
10767,OXFDWRJ,Woodstock Road Junction
10768,PARKGAT,Parkgate
10769,PBROWSG,Peterborough Washer Rd GBRF
10770,PENGGBR,Pengam Recepton Sdgs GBRf
10771,PENZS24,Penzance Signal 24
10772,PENZS26,Penzance Signal 26
10773,PENZS28,Penzance Signal 28
10774,PENZS3,Penzance Signal 3
10775,PILNDGL,Pilning Down Goods Loop
10776,PILNUGL,Pilning Up Goods Loop
10777,POOL210,Poole Sig PW5210
10778,PRIN171,Princes Risborough ME171
10779,PRSTCRR,COLAS Ribble Rail
10780,PRTCPHL,Phillips Loop
10781,PTBRGBR,Portbury Coal Terminal GBR
10782,PURLGBR,Purley Yard GBRf
10783,PYECRNR,Pye Corner
10784,QUAD070,Quadring Signal WS7070
10785,QUAD071,Quadring Signal WS7071
10786,RAINH57,Rainham Signal EK4157
10787,RAINHEJ,Rainham East Junction
10788,RDNG726,Reading Sig. T1726
10789,RDNG728,Reading Sig. T1728
10790,RDNG732,Reading Sig. T1732
10791,RDNGHLJ,Reading High Level Jn
10792,RDNGTCA,Reading Depot Entrance A
10793,RECTTCR,Rectory Jn (Colwick Colas)
10794,RENI026,Renishaw Park S1026
10795,RENILOS,Renishaw Park LOS
10796,ROTH068,Rotherham S1068
10797,ROTH071,Rotherham S1071
10798,ROTH072,Rotherham S1072
10799,RPLLEUR,Barking Eurohub (DBS)
10800,SCNTS20,Scunthorpe Signal S20
10801,SCNTSTS,Scunthorpe Station Sidings
10802,SHAL341,Shalford GD1341
10803,SHEFS52,Sheffield Signal S52
10804,SHEFS89,Sheffield Signal S89
10805,SHEFS91,Sheffield Signal S91
10806,SHEFS92,Sheffield Signal S92
10807,SHVN40,Stonehaven Signal SV40
10808,SHWFAIR,Shawfair
10809,SLIGHTJ,Searchlight Lane Jn
10810,SMLHGBR,Small Heath LaFarge GBRf
10811,SOLE013,Sole Street Signal 4013
10812,SRTNJN,Stranton Junction
10813,SRUI76,South Ruislip ME76
10814,STAFFDJ,Stafford Doxey Junction
10815,STAFFSJ,Stafford south jn
10816,STAN202,Stansted Airport Sig L1202
10817,STKEYNV,St Keyne Village
10818,STKG506,Stoke Gifford Sig 506
10819,STNBS32,Stnbs32
10820,STOTS16,South Tottenham Sig S16
10821,STOTS17,South Tottenham Sig S17
10822,STOTS19,South Tottenham Sig S19
10823,STOW,Stow
10824,STPXCTJ,St Pancras Canal Tunnel Jn
10825,STSN306,Stenson GPL DY306
10826,SVNSSIT,Severnside SITA
10827,SWANBGB,Swansea Burrows SS GBRF
10828,TEYNDVC,Teynham Dover Castle
10829,THBD127,3 Bridges Dn Dep Sig TD127
10830,THBD165,3 Bridges Up Dep Sig TD165
10831,THBD288,Three Bridges Signal T288
10832,THBD98,Tilgate Sidings Sig TD98
10833,THBDDTE,3Bdgs Dn TL Sdg Entry/Exit
10834,THBDNCS,3Bdgs Down Thameslink Sdgs
10835,THBDTGE,Tilgate Sidings Entry/Exit
10836,THBDTGS,Three BridgesTilgate Sdgs
10837,THBDUTD,THREE BRIDGES TL UP DEPOT
10838,THBDUTE,Three Bridges Up TLD NX
10839,THEA831,Theale Signal T2831
10840,THEA834,Theale Signal T2834
10841,TINSGBR,Tinsley Yard GBRf
10842,TINSLNJ,Tinsley North Jn
10843,TONB137,Tonbridge Sig AD137X
10844,TOTTGBR,Totton Yard GBRf
10845,TOTTYFL,Totton yard (fl)
10846,TREET39,Treeton S1039
10847,TREETGL,Treeton Goods Loop
10848,TRUR14,Truro Sig 14
10849,TWDB244,Tweedbank Sig EMB244
10850,TWDBANK,Tweedbank
10851,TWNYDPL,Towney Loop
10852,TWYF632,Twyford Sig T1632
10853,TYNHJN,Tynehead Jn
10854,WATFDGB,Watford London Concr GBRF
10855,WATLMR2,Watlington Signal MR2
10856,WEDGORD,Wedgwood Entrance Old Road
10857,WHATGBF,Whatley Quarry GBRF
10858,WICH78,Wichnor Jn Signal DY78
10859,WKFL249,Wakefield Westgate Sig 249
10860,WLOO,Merseyside
10861,WLSDDCR,Willesden DC Rail Sidings
10862,WMBY145,Wembley Yard Signal 145
10863,WMBYLCS,Wembley C Sdgs LOROL
10864,WMBYNY1,Wembley Ny No 1 Road
10865,WMBYNY2,Wembley Ny No 2 Road
10866,WMBYNY3,Wembley Ny No 3 Road
10867,WMBYNY4,Wembley Ny No 4 Road
10868,WMBYNY5,Wembley Ny No 5 Road
10869,WMBYNY6,Wembley Ny No 6 Road
10870,WMBYNY7,Wembley Ny No 7 Road
10871,WNDS84,Wandsworth Road Sig VS84
10872,WOOLGBR,Wool MOD Sidings GBR
10873,WSTB707,Westbury Ground Sig 707
10874,WSTB722,Westbury Ground Signal 722
10875,WTLNUGL,Watery Lane Up Goods Loop
10876,WTSLNJN,Weights Lane Junction
10877,WVRM273,Wolverhampton Sig BW1273
10878,WVRMCST,Wolverhampton Crane Street
10879,YATE607,Yate Signal 607
10880,YFIELDJ,Yarnfield Jn
10881,YORKLRD,York Leeman Rd Sidings
10882,YSTR420,Ystrad Mynach Sig CF7420
10883,BDSTNDJ,Bidston Dee Jn
10884,CGSTNTH,Canning St North (Non NR)
10885,_TEIGH,Teigh LC
10886,_WATRWC,Waterloo West Crossings
10887,MLTNS54,Signal MN54
10888,COPHEJN,Copley Hill East
10889,_KNORWL,Kings Norton West Jn
10890,BCSTDEJ,Bicester Depot East Jn
10891,_BKTLJE,Barking Tilbury Line Jn East
10892,_RDHASB,Reedham Swing Bridge
10893,_STOTEJ,South Tottenham East Jn
10894,_THMSPJ,Thames Haven Port Jn
10895,MANN268,Manningtree Signal CO268
10896,MANN747,Manningtree Signal CO747
10897,RPLL804,Ripple Lane Signal UR 804
10898,SHEN517,Shenfield Southend Loop
10899,THPL148,Thorpe-le-Soken Signal CO1148
10900,SNDRSTH,Sunderland South Jn
10901,WLTNEFW,Wilton EFW Terminal
10902,,Nuneaton North Jn
10903,,Fenny Stratford Jn
10904,,Coventry South Jn
10905,,Stechford North Jn
10906,,Stechford South Jn
10907,,Twyford Signal T1635
10908,,Taunton E604 Signal
10909,,Dockyard Junction
10910,,Lostwithiel Fowey Branch Junction
10911,,279M 67C (Down)
10912,,278M 69C (Up)
10913,,Roskear Junction
10914,,Thorney Mill DB Schenker
10915,,Shrub Hill 67 signal
10916,,Shrub Hill 54 signal
10917,,Tunnel Jn 34 signal
10918,,Tunnel Jn 58 signal
10919,,Droitwich Down Goods Loop
10920,,Cutnall Green
10921,,Westbury Line Junction
10922,,Westbury South Junction
10923,,Westbury North Junction
10924,,Westbury East Loop Junction
10925,,Former Coleford Junction
10926,,Crannaford Level Crossing
10927,,Newton Abbot East Junction
10928,,Speedway Junction
10929,,Turnchapel Branch Junction
10930,,Coombe No.2 GF
10931,,Lostwithiel Junction
10932,,Leebotwood
10933,,Craven Arms Junction
10934,,Beddgelert (Welsh Highland)
10935,,Cae Pawb Flat Crossing
10936,,Bulmers Sidings
10937,,MEB Siding
10938,,Bridgend PT3453 Signal (Dn VOG)
10939,,Bridgend PT7501 (Up VOG)
10940,,Brynteg Loading Pad
10941,,Bridgend PT3028 (UM)
10942,,Llynfi Jn
10943,,Margam PT3365 (DR)
10944,,Gulf Oil Branch Junction
10945,,Fenny Compton Junction
10946,,Fenny Compton OL3170
10947,,Kingsbury European Metal Recycling
10948,,Marylebone Signal 508
10949,,Madeley Jn (Shropshire) MJ328 Signal
10950,,Madeley Jn (Shropshire) MJ329 Signal
10951,,Warrington South Junction
10952,,Route Boundary
10953,,Newton-Le-Willows Junction
10954,,Strand Road L.C.
10955,,Allerton East Junction
10956,,Waterloo Branch Junction
10957,,Network Rail/MSC Boundary
10958,,St. Helens Station Junction
10959,,Helsby Junction
10960,,Northwich Station Junction
10961,,Hartford West Junction
10962,,Sandbach North Junction
10963,,Hartford North Junction
10964,,Poulton Signal Box
10965,,Hillhouse No. 5 Ground Frame
10966,,Hillhouse No. 4 Ground Frame
10967,,Oil Sidings Ground Frame
10968,,Rome Street Junction
10969,,End of Line
10970,,Carlisle Brunthill Branch Jn
10971,,Carnforth Station Junction
10972,,Bransty Junction
10973,,Manchester Piccadilly East Junction
10974,,Heald Green North Junction
10975,,Mow Cop Level Crossing
10976,,Windsor Bridge South Junction
10977,,Windsor Bridge North Junction
10978,,Bolton West Junction
10979,,Trafford Park West Junction
10980,,Wigan Wallgate Junction
10981,,Bolton East Junction
10982,,Rainford Junction
10983,,Vitriol Works Up Goods Loop
10984,,Regional Boundary
10985,,Hellifield Signal Box
10986,,Start/End of Underground Section
10987,,Liverpool Central South Junction
10988,,Liverpool Central North Junction
10989,,Start/end of Single Line Section
10990,,Mersey Tunnel (End/start of Underground Section)
10991,,Bidston West Junction
10992,,Rock Ferry North Junction
10993,,Rock Ferry South Junction
10994,,Network Rail Boundary
10995,,Romiley Junction
10996,BRIGSGF,Brigg's Ground Frame
10997,,Earlestown East Junction
10998,,Wrexham North Junction
10999,,Hooton South Junction
11000,,Lancaster North Junction
11001,,Carlisle South Junction
11002,,Dinting East Junction
11003,,Dinting West Junction
11004,,Dinting South Junction
11005,,Stalybridge Junction
11006,,Salford West Junction
11007,,Westhoughton Ground Frame
11008,,Sandhills Junction
11009,,Kirkdale South Junction
11010,,Kirkdale North Junction
11011,,Hamilton Square Junction
11012,,Hooton North Junction
11013,,Hazel Grove East Junction
11014,,Hazel Grove West Junction
11015,,Woodley Junction
11016,,Acton East Junction
11017,,Stoke Gifford Junction
11018,,Filton Junction
11019,,Queen Street North Junction
11020,,Pontypridd Junction
11021,,Radyr Junction
11022,,Queen Street South Junction
11023,,Barry Docks Line Junction
11024,,Barry Junction
11025,,Bridgend Barry Junction
11026,,Bridgend Llynfi Junction
11027,,Port Talbot West Junction
11028,,Clarbeston Road Junction
11029,,Harringay Signal K85
11030,,Wood Green North Jn
11031,,Hitchin Signal K232
11032,,Hitchin North Junction
11033,,Crescent Junction
11034,,Newark Crossing South Jn
11035,,Retford Western Jn
11036,,Hitchin East Junction
11037,,Flyover East Junction
11038,,Flyover West Junction
11039,,Sleaford West Jn
11040,,Sleaford Jn
11041,,Grand Sluice Jn
11042,,Northallerton High Junction
11043,,Ferryhill Up Goods Loop
11044,,Kelloe Access Line Junction
11045,,Newcastle West Junction
11046,,Newcastle East Junction
11047,,Reston GSP
11048,,Castle Hills Junction
11049,,Castle Hills West GF
11050,,Horden Sig 7150
11051,,Pelaw South Junction
11052,,Pelaw North Junction
11053,,Eaglescliffe South Junction
11054,,Nunthorpe Signal N1
11055,,Port Clarence Sidings: Bells Bank
11056,,Port Clarence Phillip's
11057,,North Tees Level Crossing
11058,,Hartlepool Power Station
11059,,Eastgate
11060,,CE378 Signal
11061,,Battleship Wharf
11062,,Worksop SS
11063,,Scunthorpe Anchor Exchange
11064,,Scunthorpe Container Terminal
11065,,Bevercotes Colliery
11066,,Shepcote Lane West Junction
11067,,Rotherham Central Junction
11068,,Whitehall East Junction
11069,,Castleford West Junction
11070,,Barnsley Station Junction
11071,,Dewsbury Railway Street
11072,,Pontefract West Junction
11073,,Seamer West Junction
11074,,Oakenshaw Up Goods Loop
11075,,Ferrybridge South Junction
11076,,Micklefield Junction
11077,,Selby South Junction
11078,,West Parade Junction
11079,,Gilberdyke Junction
11080,,Skipton Middle Jn
11081,,Down Shipley Slow
11082,,Hellifield South Junction
11083,,International Junction
11084,,Fratton Depot Fuel Point
11085,,Fratton Signal 139
11086,,Worthing Junction
11087,,Ash Vale Junction
11088,,Strawberry Hill Junction
11089,ALNMUES,ALNMOUTH UP ENG SIDINGS
11090,ARCQGBF,Arcow Quarry GBRf
11091,ARCQGF,Arcow Quarry GF
11092,BCST024,Bicester Sig OB9024
11093,BCST032,Bicester Sig ME2032
11094,BCST210,Bicester Sig ME210
11095,BCST792,Bicester Sig OB1792
11096,BCST794,Bicester Sig OB1794
11097,BERKSWL,Berkswell BERKSWL
11098,BILS143,Billingshurst Signal T1430
11099,BILS862,Billingshurst Signal T862
11100,BNTB801,Barnetby GPL CB8801
11101,BREDGBF,Bredbury Tilcon GBRf
11102,BROXGBF,Broxbourne Dn Tamp Sdg GBf
11103,BRSS356,CLIFTON DOWN SIGNAL B356
11104,BURT175,Burton GPL DY175
11105,CALVNGF,Calvert North GF
11106,CARLCLR,Carlisle Brunthill Colas Rail
11107,CLPH143,Clapham Junction Sig VC143
11108,CONB883,Conisbrough GPLS883
11109,CORBJ15,Corby Signal MJ15
11110,CREWGGE,Crewe Gresty Green East Jn
11111,CREWGGW,Crewe Gresty Green West Jn
11112,CRGDWHL,Craigendoran WHL
11113,CRGICLR,Craiginches Aberdeen Colas Rail
11114,CWLR604,Cowlairs Signal CE604
11115,DIRFFHH,Daventry FHH
11116,DRBYTYN,Derby Top Yard Neck
11117,DUNDWRL,DUNDEE WEST RECEPTION LINE
11118,ELGH225,Eastleigh Signal E225
11119,ELGH245,Eastleigh Depot Signal 245
11120,FYHLGBF,Ferryhill TC Old Yard GBRf
11121,HNSLTGB,Hunslet Tilcon GBRF
11122,HNSLTH,Hunslet East Hanson
11123,HORS410,Horsham Signal 1410
11124,HORS417,Horsham Signal 1417
11125,HULLDTG,Hull Dairycoates Tlcn GBRf
11126,IVRNCLR,Inverness Millburn Colas Rail
11127,KNTN423,Knottingley Sig FE6423
11128,LEITCLR,Leith Lafarge Colas Rail
11129,LVRPGBF,Liverpool Biomass TML GBF
11130,MANTMJ6,Manton Signal MJ6
11131,MAR5105,Margate Signal EK5105
11132,MAR5124,Margate Signal EK5124
11133,MRKSFHH,Marks Tey FLHH
11134,NEVLGBF,Neville Hill Up Sdgs GBRf
11135,NMPTCYG,Northampton Castle Yrd GBf
11136,NWBERMY,New Bermondsey
11137,OXWLCLR,Oxwellmains Lafarge Colas Rail
11138,PASS,Portsmouth & Southsea PASS
11139,PBRO417,Peterborough Signal 417
11140,PENDGBF,Pendleton (Brndle Hth) GBF
11141,PURLSGB,Purley Down Siding GBRf
11142,REDHUGL,Redhill Up Tonbridge Siding
11143,ROYAPTL,Royal Oak Portal (DBS)
11144,SEAHCLR,Seaham Harbour Colas Rail
11145,SHEN140,Shenfield Signal L5140
11146,SHEN528,Shenfield Signal L528
11147,SRYCNLR,Surrey Canal Road SRYCNLR
11148,SRYQJN,Surrey Quays Jn
11149,STRNRHR,Stranraer STRNRHR
11150,STRT921,Stourton Signal S921
11151,STRT930,Stourton Signal S930
11152,STWTFHH,Stewarts Lane Tarmac FHH
11153,UDNGCLR,Viewpark Udngstn Colas Rail
11154,WHRDGBF,Leeds Whitehall Rd GBRf
11155,WHRDGF,Whitehall Rd GF
11156,WMBY190,Wembley Yard Signal 190
11157,WORKEJN,Worksop East Jn
11158,WYLDLAJ,Wylds Lane Jn WYLDLAJ
11159,YORKCLR,York Holgate Colas Rail
11160,YORKYSC,York Yard South Colas Rail
11161,_ARMLJN,Armley Jn
11162,_BLCKNG,_Blackpool North Power GF
11163,_CRNFSJ,_Carnforth South Jn
