line_code,source,target,distance_miles
GW830,11022,2214,0.0
GW830,2214,2217,0.0
GW830,2217,7080,0.0
GW830,7080,3803,0.0
GW830,3803,2088,0.0
GW830,2088,2087,0.0
GW830,2087,3011,0.0
GW830,3011,2619,0.0
GW830,2619,11023,0.0
GW830,11023,1505,0.0
GW830,1505,546,0.0
GW830,546,557,0.0
GW830,557,556,0.0
GW830,556,11024,0.0
GW830,11024,558,0.0
GW830,558,11752,0.0
GW830,11752,11904,0.0
GW834,9421,6,0.0
GW834,6,1994,0.0
GW834,1994,4,0.0
GW834,4,3410,0.0
GW834,3410,5950,0.0
GW834,5950,7232,0.0
GW834,7232,23,0.0
GW834,23,25,0.0
GW835,9430,10503,0.0
GW835,10503,9438,0.0
GW835,9438,9384,0.0
GW835,9384,10568,0.0
GW835,10568,5591,0.0
GW835,5591,9351,0.0
GW835,9351,2620,0.0
GW835,2620,7276,0.0
GW835,7276,9429,0.0
GW835,9429,11020,0.0
GW835,11020,11797,0.0
GW839,11022,1583,0.0
GW840,11021,2527,0.0
GW840,2527,3598,0.0
GW840,3598,9738,0.0
GW840,9738,5381,0.0
GW840,5381,6588,0.0
GW840,6588,7096,0.0
GW840,7096,2217,0.0
GW850,5382,5381,0.0
GW860,7096,7080,0.0
GW864,2088,2582,0.0
GW864,2582,7081,0.0
GW870,11024,550,0.0
GW870,550,7682,0.0
GW870,7682,67,0.0
GW870,67,65,0.0
GW870,65,56,0.0
GW870,56,63,0.0
GW870,63,5580,0.0
GW870,5580,59,0.0
GW870,59,60,0.0
GW870,60,1121,0.0
GW870,1121,2471,0.0
GW870,2471,10938,0.0
GW870,10938,10939,0.0
GW870,10939,11025,0.0
GW870,11025,1123,0.0
GW874,11026,10086,0.0
GW874,10086,7972,0.0
GW874,7972,9382,0.0
GW874,9382,9380,0.0
GW874,9380,3956,0.0
GW874,3956,5892,0.0
GW874,5892,5894,0.0
GW875,9382,9379,0.0
GW877,9382,6140,0.0
GW877,6140,6356,0.0
GW877,6356,6345,0.0
GW877,6345,6355,0.0
GW877,6355,7443,0.0
GW877,7443,6346,0.0
GW877,6346,6348,0.0
GW877,6348,6358,0.0
GW877,6358,7448,0.0
GW877,7448,11719,0.0
GW890,1171,2453,0.0
GW890,2453,3003,0.0
GW890,3003,4983,0.0
GW890,4983,3396,0.0
GW890,3396,4045,0.0
GW890,4045,6267,0.0
GW890,6267,11704,0.0
GW890,11704,11676,0.0
GW8901,3003,4982,0.0
GW8901,4982,3002,0.0
GW8901,3002,4981,0.0
GW8901,4981,4984,0.0
GW892,2487,6516,0.0
GW892,6516,4984,0.0
GW892,4984,9017,0.0
GW893,6883,10940,0.0
GW893,10940,6516,0.0
GW894,4983,4984,0.0
GW897,4045,4245,0.0
GW900,7142,8152,0.0
GW900,8152,8154,0.0
GW900,8154,8156,0.0
GW900,8156,8153,0.0
GW900,8153,8150,0.0
GW900,8150,5896,0.0
GW900,5896,5586,0.0
GW900,5586,5851,0.0
GW900,5851,5850,0.0
GW900,5850,3270,0.0
GW900,3270,3271,0.0
GW900,3271,5899,0.0
GW900,5899,5901,0.0
GW900,5901,6814,0.0
GW900,6814,3629,0.0
GW900,3629,202,0.0
GW900,202,6807,0.0
GW900,6807,3013,0.0
GW900,3013,6416,0.0
GW900,6416,9878,0.0
GW900,9878,7918,0.0
GW900,7918,7088,0.0
GW900,7088,7087,0.0
GW900,7087,10749,0.0
GW900,10749,5645,0.0
GW900,5645,2214,0.0
GW900,2214,2219,0.0
GW900,2219,11516,0.0
GW900,11516,1569,0.0
GW900,1569,5382,0.0
GW900,5382,6102,0.0
GW900,6102,7270,0.0
GW900,7270,5573,0.0
GW900,5573,7082,0.0
GW900,7082,9433,0.0
GW900,9433,11025,0.0
GW900,11025,1123,0.0
GW900,1123,10941,0.0
GW900,10941,1117,0.0
GW900,1117,10942,0.0
GW900,10942,8867,0.0
GW900,8867,8868,0.0
GW900,8868,8869,0.0
GW900,8869,7492,0.0
GW900,7492,6353,0.0
GW900,6353,6356,0.0
GW900,6356,6345,0.0
GW900,6345,6355,0.0
GW900,6355,6346,0.0
GW900,6346,6348,0.0
GW900,6348,6358,0.0
GW900,6358,6352,0.0
GW900,6352,10943,0.0
GW900,10943,7419,0.0
GW900,7419,7416,0.0
GW900,7416,11027,0.0
GW900,11027,725,0.0
GW900,725,1171,0.0
GW900,1171,1168,0.0
GW900,1168,2453,0.0
GW900,2453,6515,0.0
GW900,6515,5579,0.0
GW900,5579,5631,0.0
GW900,5631,5269,0.0
GW900,5269,9021,0.0
GW900,9021,2082,0.0
GW900,2082,3856,0.0
GW900,3856,2941,0.0
GW900,2941,5562,0.0
GW900,5562,5578,0.0
GW900,5578,7221,0.0
GW900,7221,5090,0.0
GW900,5090,3628,0.0
GW900,3628,2025,0.0
GW900,2025,2024,0.0
GW900,2024,9941,0.0
GW900,9941,1991,0.0
GW900,1991,1885,0.0
GW900,1885,11028,0.0
GW900,11028,3423,0.0
GW900,3423,3422,0.0
GW900,3422,1167,0.0
GW900,1167,11704,0.0
GW900,11704,8347,0.0
GW900,8347,11705,0.0
GW900,11705,11706,0.0
GW900,11706,11707,0.0
GW900,11707,11753,0.0
GW900,11753,11800,0.0
GW900,11800,11801,0.0
GW900,11801,11802,0.0
GW900,11802,11905,0.0
GW900,11905,11275,0.0
GW900,11275,11274,0.0
GW900,11274,11276,0.0
GW900,11276,11277,0.0
GW900,11277,11664,0.0
GW900,11664,9880,0.0
GW9001,5631,9020,0.0
GW9001,9020,9018,0.0
GW9001,9018,11705,0.0
GW9001,11705,11706,0.0
GW9001,11706,11708,0.0
GW9001,11708,11709,0.0
GW9001,11709,11710,0.0
GW9001,11710,11798,0.0
GW906,9020,9021,0.0
GW910,10933,1259,0.0
GW910,1259,4523,0.0
GW910,4523,778,0.0
GW910,778,5180,0.0
GW910,5180,5224,0.0
GW910,5224,5572,0.0
GW910,5572,5558,0.0
GW910,5558,2732,0.0
GW910,2732,7484,0.0
GW910,7484,5563,0.0
GW910,5563,5564,0.0
GW910,5564,1441,0.0
GW910,1441,1875,0.0
GW910,1875,3643,0.0
GW910,3643,5570,0.0
GW910,5570,5589,0.0
GW910,5589,8172,0.0
GW910,8172,2492,0.0
GW910,2492,5565,0.0
GW910,5565,5588,0.0
GW910,5588,5569,0.0
GW910,5569,5561,0.0
GW910,5561,3420,0.0
GW910,3420,5567,0.0
GW910,5567,215,0.0
GW910,215,7243,0.0
GW910,7243,7235,0.0
GW910,7235,4245,0.0
GW910,4245,6267,0.0
GW910,6267,5571,0.0
GW910,5571,1498,0.0
GW910,1498,5560,0.0
GW910,5560,9469,0.0
GW910,9469,5562,0.0
GW910,5562,11754,0.0
GW930,2023,2025,0.0
GW950,9941,6673,0.0
GW950,6673,5100,0.0
GW950,5100,8081,0.0
GW950,8081,9145,0.0
GW950,9145,7222,0.0
GW950,7222,6222,0.0
GW950,6222,5289,0.0
GW950,5289,7079,0.0
GW950,7079,7078,0.0
GW950,7078,9939,0.0
GW960,11028,4162,0.0
GW960,4162,4989,0.0
GW960,4989,10944,0.0
GW960,10944,4569,0.0
GW960,4569,6123,0.0
GW980,4569,7715,0.0
NW3001,8253,7574,0.0
NW3001,7574,3443,0.0
NW3001,3443,4384,0.0
NW3001,4384,9083,0.0
NW3001,9083,7413,0.0
NW3001,7413,7686,0.0
NW3001,7686,11,0.0
NW3001,11,1657,0.0
NW3001,1657,5301,0.0
NW3001,5301,2116,0.0
NW3001,2116,7231,0.0
NW3001,7231,7230,0.0
NW3001,7230,5303,0.0
NW3001,5303,496,0.0
NW3001,496,6035,0.0
NW3001,6035,5502,0.0
NW3001,5502,3983,0.0
NW3001,3983,957,0.0
NW3001,957,9537,0.0
NW3001,9537,7683,0.0
NW3001,7683,9608,0.0
NW3001,9608,4387,0.0
NW3001,4387,11818,0.0
NW3001,11818,11817,0.0
NW3001,11817,12124,0.0
NW3001,12124,12125,0.0
NW3001,12125,6299,0.0
NW3001,6299,6302,0.0
NW3001,6302,6300,0.0
NW3001,6300,12126,0.0
NW3001,12126,12127,0.0
NW3001,12127,12128,0.0
NW3001,12128,4389,0.0
NW3001,4389,11849,0.0
NW3015,5301,3741,0.0
NW3015,3741,9097,0.0
NW3015,9097,2734,0.0
NW3015,2734,6592,0.0
NW3015,6592,5692,0.0
NW3015,5692,715,0.0
NW3015,715,7249,0.0
NW3015,7249,2689,0.0
NW3015,2689,7731,0.0
NW3015,7731,786,0.0
NW3015,786,788,0.0
NW3015,788,787,0.0
NW3017,5301,2560,0.0
NW3017,2560,5796,0.0
NW3007,10330,10331,0.0
NW3007,10331,10328,0.0
NW3007,10328,4049,0.0
NW3007,4049,1705,0.0
NW3007,1705,1506,0.0
NW3007,1506,4519,0.0
NW3007,4519,7246,0.0
NW3007,7246,7248,0.0
NW3007,7248,593,0.0
NW3007,593,4164,0.0
NW3007,4164,8252,0.0
NW3007,8252,4165,0.0
NW3007,4165,2691,0.0
NW3007,2691,6523,0.0
NW3007,6523,12176,0.0
GW400,339,340,0.0
GW400,340,341,0.0
GW400,341,338,0.0
GW400,338,1788,0.0
GW400,1788,1792,0.0
GW400,1792,1789,0.0
GW400,1789,187,0.0
GW400,187,1791,0.0
GW400,1791,1790,0.0
GW400,1790,947,0.0
GW400,947,3774,0.0
GW400,3774,3765,0.0
GW400,3765,3764,0.0
GW400,3764,3777,0.0
GW400,3777,4125,0.0
GW400,4125,8786,0.0
GW400,8786,2985,0.0
GW400,2985,1195,0.0
GW400,1195,1762,0.0
GW400,1762,10492,0.0
GW400,10492,10491,0.0
GW400,10491,10493,0.0
GW400,10493,10415,0.0
GW400,10415,12140,0.0
GW400,12140,11895,0.0
GW400,11895,11662,0.0
GW440,10493,10879,0.0
GW440,10879,10416,0.0
GW440,10416,10417,0.0
GW440,10417,11662,0.0
GW4501,11017,3432,0.0
GW4501,3432,4367,0.0
GW4501,4367,4373,0.0
GW4501,4373,431,0.0
GW4501,431,423,0.0
GW451,3431,11018,0.0
GW451,11018,3432,0.0
GW480,8061,8072,0.0
GW480,8072,5029,0.0
GW480,5029,8936,0.0
GW480,8936,8935,0.0
GW480,8935,8803,0.0
GW480,8803,8786,0.0
GW500,10921,11514,0.0
GW500,11514,7597,0.0
GW500,7597,7596,0.0
GW500,7596,10789,0.0
GW500,10789,10788,0.0
GW500,10788,7606,0.0
GW500,7606,7642,0.0
GW500,7642,7598,0.0
GW500,7598,8036,0.0
GW500,8036,10839,0.0
GW500,10839,9181,0.0
GW500,9181,9184,0.0
GW500,9184,9186,0.0
GW500,9186,9178,0.0
GW500,9178,9179,0.0
GW500,9179,9183,0.0
GW500,9183,9182,0.0
GW500,9182,10840,0.0
GW500,10840,10851,0.0
GW500,10851,139,0.0
GW500,139,6064,0.0
GW500,6064,9157,0.0
GW500,9157,10755,0.0
GW500,10755,6546,0.0
GW500,6546,6547,0.0
GW500,6547,10757,0.0
GW500,10757,10758,0.0
GW500,10758,6548,0.0
GW500,6548,10756,0.0
GW500,10756,5204,0.0
GW500,5204,4736,0.0
GW500,4736,4737,0.0
GW500,4737,661,0.0
GW500,661,662,0.0
GW500,662,7128,0.0
GW500,7128,9740,0.0
GW500,9740,5328,0.0
GW500,5328,10401,0.0
GW500,10401,4757,0.0
GW500,4757,3600,0.0
GW500,3600,1940,0.0
GW500,1940,796,0.0
GW500,796,3259,0.0
GW500,3259,1329,0.0
GW500,1329,1673,0.0
GW500,1673,8504,0.0
GW500,8504,394,0.0
GW500,394,2089,0.0
GW500,2089,12145,0.0
GW500,12145,12146,0.0
GW500,12146,12144,0.0
GW500,12144,11751,0.0
GW510,10923,11515,0.0
GW510,11515,4755,0.0
GW510,4755,9485,0.0
GW510,9485,1079,0.0
GW510,1079,1080,0.0
GW510,1080,421,0.0
GW510,421,3552,0.0
GW510,3552,1417,0.0
GW523,9224,6028,0.0
GW523,6028,1079,0.0
GW528,6700,1305,0.0
GW528,1305,8881,0.0
GW540,3431,11018,0.0
GW540,11018,6999,0.0
GW540,6999,11269,0.0
GW548,6996,370,0.0
GW548,370,368,0.0
GW548,368,7430,0.0
GW548,7430,10781,0.0
GW548,10781,7426,0.0
GW560,4757,10924,0.0
GW560,10924,10923,0.0
GW560,10923,10405,0.0
GW560,10405,10404,0.0
GW560,10404,10922,0.0
GW560,10922,10403,0.0
GW560,10403,3600,0.0
GW560,3600,9485,0.0
GW560,9485,10400,0.0
GW560,10400,10398,0.0
GW560,10398,11897,0.0
GW572,3577,9922,0.0
GW600,10438,4383,0.0
GW600,4383,1818,0.0
GW600,1818,10415,0.0
GW600,10415,1313,0.0
GW600,1313,8746,0.0
GW600,8746,11017,0.0
GW600,11017,6999,0.0
GW600,6999,7142,0.0
GW600,7142,8744,0.0
GW600,8744,12147,0.0
GW600,12147,12148,0.0
GW610,10926,7144,0.0
GW610,7144,3330,0.0
GW610,3330,3331,0.0
GW610,3331,8737,0.0
GW610,8737,3308,0.0
GW610,3308,3314,0.0
GW610,3314,3323,0.0
GW618,10927,4666,0.0
GW628,5313,10928,0.0
GW628,10928,6230,0.0
GW628,6230,6229,0.0
GW628,6229,10929,0.0
GW628,10929,7218,0.0
GW628,7218,7214,0.0
GW637,8637,8638,0.0
GW637,8638,8635,0.0
GW637,8635,692,0.0
GW637,692,691,0.0
GW637,691,1525,0.0
GW637,1525,4041,0.0
GW642,10930,2120,0.0
GW672,732,730,0.0
GW672,730,7312,0.0
GW672,7312,7310,0.0
GW700,947,4646,0.0
GW700,4646,3768,0.0
GW700,3768,3772,0.0
GW700,3772,3770,0.0
GW700,3770,435,0.0
GW700,435,5858,0.0
GW700,5858,5859,0.0
GW700,5859,1751,0.0
GW700,1751,1684,0.0
GW700,1684,8153,0.0
GW700,8153,11793,0.0
GW700,11793,11794,0.0
GW700,11794,11848,0.0
GW710,5586,5851,0.0
GW710,5851,5847,0.0
GW710,5847,5849,0.0
GW710,5849,5850,0.0
GW710,5850,11683,0.0
GW731,8298,8302,0.0
GW731,8302,3808,0.0
GW731,3808,1772,0.0
GW731,1772,1773,0.0
GW731,1773,7861,0.0
GW731,7861,2373,0.0
GW731,2373,10331,0.0
GW731,10331,10998,0.0
GW733,8308,9860,0.0
GW733,9860,9861,0.0
GW733,9861,9857,0.0
GW733,9857,9855,0.0
GW733,9855,6836,0.0
GW733,6836,1640,0.0
GW733,1640,9094,0.0
GW733,9094,5987,0.0
GW733,5987,2854,0.0
GW733,2854,2855,0.0
GW733,2855,1015,0.0
GW733,1015,6982,0.0
GW733,6982,5292,0.0
GW733,5292,55,0.0
GW733,55,11903,0.0
GW735,8302,8299,0.0
GW735,8299,4589,0.0
GW735,4589,10544,0.0
GW735,10544,9870,0.0
GW735,9870,7293,0.0
GW735,7293,9757,0.0
GW735,9757,10323,0.0
GW735,10323,6471,0.0
GW750,4253,10936,0.0
GW750,10936,10937,0.0
GW773,5881,7314,0.0
GW773,7314,12150,0.0
GW915,4047,7243,0.0
GW940,2023,2024,0.0
GW970,10944,10418,0.0
GW225,7610,10788,0.0
GW225,10788,10789,0.0
GW225,10789,7606,0.0
GW277,6930,11765,0.0
GW277,11765,10767,0.0
GW277,10767,6938,0.0
LN3201,8888,8893,0.0
LN3201,8893,2731,0.0
LN3201,2731,2730,0.0
LN3201,2730,5222,1.42
LN3201,5222,11375,1.42
LN3201,11375,2452,0.0
LN3201,2452,9953,0.0
LN3201,9953,9954,3.73
LN3201,9954,9952,3.73
LN3201,9952,9951,0.0
LN3201,9951,2335,0.0
LN3201,2335,2331,5.09
LN3201,2331,2330,5.09
LN3201,2330,2325,0.0
LN3201,2325,10644,0.0
LN3201,10644,2332,0.0
LN3201,2332,2326,0.0
LN3201,2326,10645,0.0
LN3201,10645,10643,0.0
LN3201,10643,2323,0.0
LN3201,2323,1110,0.0
LN3201,1110,4211,6.79
LN3201,4211,8396,6.79
LN3201,8396,6128,9.28
LN3201,6128,3184,9.28
LN3201,3184,7514,0.0
LN3201,7514,7515,15.17
LN3201,7515,7516,15.17
LN3201,7516,8609,19.71
LN3201,8609,4628,19.71
LN3201,4628,4627,24.51
LN3201,4627,5806,4.68
LN3201,5806,10735,29.19
LN3201,10735,5809,0.0
LN3201,5809,5811,30.19
LN3201,5811,5814,30.19
LN3201,5814,5597,0.0
LN3201,5597,5596,0.0
LN3201,5596,5595,0.0
LN3201,5595,5394,0.0
LN3201,5394,5395,0.0
LN3201,5395,4586,0.0
LN3201,4586,4587,0.0
LN3201,4587,4585,37.22
LN3201,4585,3445,2.96
LN3201,3445,3444,40.18
LN3201,3444,3181,0.0
LN3201,3181,3180,0.0
LN3201,3180,649,0.0
LN3201,649,655,0.0
LN3201,655,652,49.65
LN3201,652,653,49.65
LN3201,653,8451,0.0
LN3201,8451,10104,65.11
LN3201,10104,10106,65.11
LN3201,10106,4649,0.0
LN3201,4649,5055,0.0
LN3201,5055,5049,72.01
LN3201,5049,5053,72.01
LN3201,5053,6375,82.74
LN3201,6375,5136,82.74
LN3201,5136,9912,0.0
LN3201,9912,9911,0.0
LN3201,9911,5476,0.0
LN3201,5476,5466,0.0
LN3201,5466,5480,0.0
LN3201,5480,5472,99.18
LN3201,5472,5479,99.18
LN3201,5479,5473,0.0
LN3201,5473,5475,0.0
LN3201,5475,9067,103.63
LN3201,9067,9066,103.63
LN3201,9066,9065,0.0
LN3201,9065,8326,106.5
LN3201,8326,8327,106.5
LN3201,8327,6334,0.0
LN3201,6334,543,108.52
LN3201,543,5705,108.52
LN3201,5705,5703,111.51
LN3201,5703,5702,111.51
LN3201,5702,3204,118.2
LN3201,3204,7547,118.2
LN3201,7547,9436,0.0
LN3201,9436,8204,0.0
LN3201,8204,5646,120.28
LN3201,5646,8548,5.39
LN3201,8548,2884,125.67
LN3201,2884,2867,127.68
LN3201,2867,2882,127.68
LN3201,2882,1104,0.0
LN3201,1104,2940,133.06
LN3201,2940,678,2.49
LN3201,678,1252,135.55
LN3201,1252,205,0.0
LN3201,205,1891,0.0
LN3201,1891,1889,143.12
LN3201,1889,1761,143.12
LN3201,1761,1757,146.2
LN3201,1757,11804,146.2
LN3201,11804,11803,0.0
LN3201,11803,7548,0.0
LN3201,7548,11914,0.0
LN3201,11914,5804,0.0
LN3201,5804,11915,0.0
LN3201,11915,11917,0.0
LN3201,11917,5477,0.0
LN3201,5477,5478,0.0
LN3201,5478,5474,0.0
LN3201,5474,11916,0.0
LN3201,11916,12079,0.0
LN3201,12079,12080,0.0
LN3201,12080,12081,0.0
LN3201,12081,10103,0.0
LN3201,10103,12082,0.0
LN3201,12082,12083,0.0
LN3201,12083,6376,0.0
LN3201,6376,12133,0.0
LN3201,12133,2329,0.0
LN3201,2329,2333,0.0
LN3201,2333,12154,0.0
LN3201,12154,12155,0.0
LN3201,12155,2318,0.0
LN3201,2318,2328,0.0
LN3201,2328,11698,0.0
LN3201,11698,11668,0.0
LN3201,11668,11667,0.0
LN3201,11667,11672,0.0
LN3201,11672,11673,0.0
LN3201,11673,11671,0.0
LN3201,11671,12156,0.0
LN3201,12156,12157,0.0
LN3201,12157,2319,0.0
LN3201,2319,12158,0.0
LN3201,12158,5815,0.0
LN3201,5815,12159,0.0
LN3201,12159,12160,0.0
LN3201,12160,12132,0.0
LN3201,12132,10105,0.0
LN3201,10105,12161,0.0
LN3201,12161,12162,0.0
LN3201,12162,12163,0.0
LN3201,12163,2881,0.0
LN3201,2881,2874,0.0
LN3201,2874,11669,0.0
LN3201,11669,11666,0.0
LN3201,11666,2869,0.0
LN3201,2869,2871,0.0
LN3201,2871,12164,0.0
LN3201,12164,9102,0.0
LN3201,9102,12218,0.0
LN3201,12218,12219,0.0
LN3228,9435,8204,0.0
LN3207,9435,5648,120.28
LN3207,5648,9408,120.28
LN3207,9408,9407,0.0
LN3207,9407,10573,0.0
LN3207,10573,8819,0.0
LN3207,8819,9487,0.0
LN3207,9487,4799,125.63
LN3207,4799,10710,125.63
LN3207,10710,5508,129.68
LN3207,5508,1697,129.68
LN3207,1697,4926,0.0
LN3207,4926,162,136.07
LN3207,162,1492,136.07
LN3207,1492,1490,0.0
LN3207,1490,1491,0.0
LN3207,1491,1489,0.0
LN3207,1489,6405,0.0
LN3207,6405,1889,143.12
LN3204,9436,9435,0.0
LN3204,9435,9437,0.0
LN3204,9437,6023,0.0
LN3204,6023,402,0.0
LN3204,402,401,0.0
LN3204,401,710,0.0
LN3204,710,709,0.0
LN3204,709,711,0.0
LN3204,711,702,0.0
LN3204,702,707,0.0
LN3204,707,5459,0.0
LN3204,5459,6743,0.0
LN3204,6743,6739,0.0
LN3204,6739,11918,0.0
LN3210,4995,2452,0.0
LN3213,3569,8889,0.0
LN3213,8889,10824,0.0
LN3213,10824,2730,0.0
LN3213,2730,5222,0.0
LN3213,5222,2452,0.0
LN3214,5178,10824,0.0
LN3219,2330,2939,0.0
LN3222,1110,2939,0.0
LN3231,9912,9910,0.0
LN3232,9911,9913,0.0
LN3232,9913,9910,0.0
LN3232,9910,6474,0.0
LN3232,6474,2376,0.0
LN3232,2376,2377,0.0
LN3232,2377,4319,0.0
LN3234,9064,9065,0.0
LN3237,5705,5707,0.0
LN3246,205,206,0.0
LN3246,206,9736,0.0
LN3246,9736,2382,0.0
LN3246,2382,5951,0.0
LN3246,5951,5952,0.0
LN3249,5459,5458,0.0
LN3252,6743,5458,0.0
LN3252,5458,7512,0.0
LN3252,7512,9487,0.0
LN3255,7512,1444,0.0
LN3255,1444,1443,0.0
LN3255,1443,1403,0.0
LN3255,1403,4704,0.0
LN3255,4704,6818,0.0
LN3255,6818,5537,0.0
LN3255,5537,5245,0.0
LN3261,9436,6021,0.0
LN3261,6021,9408,0.0
LN3264,402,6021,0.0
LN3273,4926,8387,0.0
LN3273,8387,7147,0.0
LN3273,7147,5245,0.0
LN3273,5245,5244,0.0
LN3273,5244,8942,0.0
LN3273,8942,6058,0.0
LN3273,6058,6059,0.0
LN3273,6059,8273,0.0
LN3273,8273,8275,0.0
LN3340,179,9984,0.0
LN3501,2867,2878,0.0
LN3501,2878,7065,0.0
LN3501,7065,6025,0.0
LN3501,6025,8976,0.0
LN3501,8976,8941,0.0
LN3501,8941,6699,0.0
LN3501,6699,10111,0.0
LN3501,10111,1938,0.0
LN3501,1938,1466,0.0
LN3501,1466,1464,0.0
LN3501,1464,1458,0.0
LN3501,1458,1449,0.0
LN3501,1449,1462,0.0
LN3501,1462,1459,0.0
LN3501,1459,1457,0.0
LN3501,1457,1429,0.0
LN3501,1429,1428,0.0
LN3501,1428,1430,0.0
LN3501,1430,9984,0.0
LN3501,9984,3114,0.0
LN3501,3114,9343,0.0
LN3501,9343,2873,0.0
LN3505,6699,9513,0.0
LN3505,9513,9603,0.0
LN3505,9603,9604,0.0
LN3505,9604,9600,0.0
LN3505,9600,886,0.0
LN3505,886,11377,0.0
LN3505,11377,11378,0.0
LN3505,11378,1654,0.0
LN3505,1654,5694,0.0
LN3505,5694,11379,0.0
LN3505,11379,11380,0.0
LN3505,11380,8850,0.0
LN3515,6025,8334,0.0
LN3515,8334,8333,0.0
LN3520,8204,1700,0.0
LN3520,1700,1701,0.0
LN3520,1701,8941,0.0
LN3520,8941,11919,0.0
LN3520,11919,11920,0.0
LN3520,11920,11921,0.0
LN3520,11921,11922,0.0
LN3520,11922,12165,0.0
LN3520,12165,12166,0.0
LN3525,5476,5467,0.0
LN3525,5467,479,0.0
LN3525,479,1929,0.0
LN3525,1929,514,0.0
LN3525,514,513,0.0
LN3525,513,6231,0.0
LN3525,6231,5722,0.0
LN3525,5722,6239,0.0
LN3525,6239,1456,0.0
LN3525,1456,1459,0.0
LN3525,1459,1927,0.0
LN3525,1927,11924,0.0
LN3525,11924,11923,0.0
LN3525,11923,5466,0.0
LN3535,1456,1457,0.0
LN3601,5053,2140,0.0
LN3601,2140,2129,0.0
LN3601,2129,2128,0.0
LN3601,2128,2139,0.0
LN3601,2139,2136,0.0
LN3601,2136,2127,0.0
LN3601,2127,5925,0.0
LN3601,5925,11925,0.0
LN3615,4235,8614,0.0
LN3615,8614,8613,0.0
LN3615,8613,5056,0.0
LN3615,5056,5058,0.0
LN3615,5058,5057,0.0
LN3615,5057,5923,0.0
LN3615,5923,5925,0.0
LN3615,5925,6837,0.0
LN3615,6837,5276,0.0
LN3615,5276,6838,0.0
LN3615,6838,6172,0.0
LN3615,6172,10887,0.0
LN3615,10887,6165,0.0
LN3615,6165,6167,0.0
LN3615,6167,6171,0.0
LN3615,6171,6164,0.0
LN3615,6164,6163,0.0
LN3615,6163,9064,0.0
LN3615,9064,9066,0.0
LN3625,6739,6724,0.0
LN3625,6724,2414,0.0
LN3625,2414,1320,0.0
LN3625,1320,5728,0.0
LN3625,5728,9238,0.0
LN3625,9238,805,0.0
LN3625,805,3436,0.0
LN3625,3436,7728,0.0
LN3625,7728,8969,0.0
LN3625,8969,6815,0.0
LN3625,6815,6817,0.0
LN3625,6817,6740,0.0
LN3625,6740,6744,0.0
LN3635,1027,3183,0.0
LN3635,3183,383,0.0
LN3635,383,767,0.0
LN3635,767,7517,0.0
LN3635,7517,7617,0.0
LN3635,7617,6723,0.0
LN3635,6723,6724,0.0
LN3635,6724,172,0.0
LN3635,172,1026,0.0
LN3635,1026,171,0.0
LN3605,2129,2140,0.0
LN3610,2130,2140,0.0
LN3620,6164,6854,0.0
LN3620,6854,6161,0.0
LN3140,698,697,0.0
LN3140,697,651,0.0
LN3140,651,657,0.0
LN3140,657,652,0.0
LN3515,6025,8335,0.0
EA1010,5551,9924,0.0
EA1010,9924,1421,0.0
EA1010,1421,1420,0.0
EA1010,1420,1418,0.0
EA1010,1418,1046,0.0
EA1010,1046,1036,0.0
EA1010,1036,1037,0.0
EA1010,1037,1038,0.0
EA1010,1038,1039,0.0
EA1010,1039,1040,0.0
EA1010,1040,1041,0.0
EA1010,1041,1042,0.0
EA1010,1042,1043,0.0
EA1010,1043,1636,0.0
EA1010,1636,8682,0.0
EA1010,8682,8671,0.0
EA1010,8671,8678,0.0
EA1010,8678,6408,0.0
EA1010,6408,3580,0.0
EA1010,3580,3581,0.0
EA1010,3581,5920,0.0
EA1010,5920,133,0.0
EA1010,133,4790,0.0
EA1010,4790,4798,0.0
EA1010,4798,4794,0.0
EA1010,4794,4795,0.0
EA1010,4795,9002,0.0
EA1010,9002,11791,0.0
EA1010,11791,8674,0.0
EA1010,8674,8675,0.0
EA1010,8675,11867,0.0
EA1010,11867,11868,0.0
EA1010,11868,11689,0.0
EA1011,3812,1745,0.0
EA1011,1745,7732,0.0
EA1011,7732,7741,0.0
EA1011,7741,3684,0.0
EA1011,3684,3689,0.0
EA1011,3689,3687,0.0
EA1011,3687,3685,0.0
EA1011,3685,3686,0.0
EA1011,3686,4584,0.0
EA1011,4584,1324,0.0
EA1011,1324,8220,0.0
EA1011,8220,8219,0.0
EA1011,8219,8217,0.0
EA1011,8217,11478,0.0
EA1011,11478,11479,0.0
EA1011,11479,4872,0.0
EA1011,4872,4873,0.0
EA1011,4873,1871,0.0
EA1011,1871,1785,0.0
EA1011,1785,1786,0.0
EA1011,1786,1784,0.0
EA1011,1784,1782,0.0
EA1011,1782,4294,0.0
EA1011,4294,10038,0.0
EA1011,10038,10039,0.0
EA1011,10039,11480,0.0
EA1011,11480,10040,0.0
EA1011,10040,10041,0.0
EA1011,10041,10042,0.0
EA1011,10042,5028,0.0
EA1011,5028,6369,0.0
EA1011,6369,11481,0.0
EA1011,11481,6367,0.0
EA1011,6367,6371,0.0
EA1011,6371,11482,0.0
EA1011,11482,1892,0.0
EA1011,1892,1901,0.0
EA1011,1901,1907,0.0
EA1011,1907,1899,0.0
EA1011,1899,1910,0.0
EA1011,1910,1911,0.0
EA1011,1911,1906,0.0
EA1011,1906,1909,0.0
EA1011,1909,11483,0.0
